[Header]
GSGX Version	1.6.0
Report Date	5/4/2010 1:35:59 PM
Project	Direct Hybrid
Group Set	Single
Analysis	DirectHybrid
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	4849554032_A.AVG_Signal	4849554032_B.AVG_Signal	4849554032_C.AVG_Signal	4849554032_D.AVG_Signal	4849554032_E.AVG_Signal	4849554032_F.AVG_Signal	4849554032_G.AVG_Signal	4849554032_H.AVG_Signal	4859453004_A.AVG_Signal	4859453004_B.AVG_Signal	4859453004_C.AVG_Signal	4859453004_D.AVG_Signal	4859453004_E.AVG_Signal	4859453004_F.AVG_Signal	4859453004_G.AVG_Signal	4859453004_H.AVG_Signal	4859453022_A.AVG_Signal	4859453022_B.AVG_Signal	4859453022_C.AVG_Signal	4859453022_D.AVG_Signal	4859453022_E.AVG_Signal	4859453022_F.AVG_Signal	4859453022_G.AVG_Signal	4859453022_H.AVG_Signal	4859453023_A.AVG_Signal	4859453023_B.AVG_Signal	4859453023_C.AVG_Signal	4859453023_D.AVG_Signal	4859453023_E.AVG_Signal	4859453023_F.AVG_Signal	4859453023_G.AVG_Signal	4859453023_H.AVG_Signal	4859453024_A.AVG_Signal	4859453024_B.AVG_Signal	4859453024_C.AVG_Signal	4859453024_D.AVG_Signal	4859453024_E.AVG_Signal	4859453024_F.AVG_Signal	4859453024_G.AVG_Signal	4859453024_H.AVG_Signal	4859453027_A.AVG_Signal	4859453027_B.AVG_Signal	4859453027_C.AVG_Signal	4859453027_D.AVG_Signal	4859453027_E.AVG_Signal	4859453027_F.AVG_Signal	4859453027_G.AVG_Signal	4859453027_H.AVG_Signal	
NEGATIVE	3940386	91.5874	86.2176	83.3133	83.6377	82.8377	89.0641	104.5829	94.9320	117.3315	114.2916	95.7611	99.6274	107.5549	116.2983	118.6771	111.8739	119.3592	104.4668	119.8610	103.5632	90.2861	119.5938	128.3728	97.7008	111.1252	128.5723	122.6882	126.5355	125.6199	109.5771	115.5234	109.5385	133.1841	123.0976	128.6422	131.5731	124.0653	131.6259	109.1017	118.6754	108.2275	113.0447	109.1951	126.3049	103.3179	97.7769	122.6943	94.1313	
NEGATIVE	3940441	95.1669	84.0002	82.6892	83.6855	95.7797	103.1386	105.2698	90.9144	150.6254	129.8973	108.4793	111.4230	114.3599	120.7192	109.5053	110.2583	124.7569	113.7307	122.3950	94.0859	119.3965	160.3957	172.4289	117.7604	138.5757	120.9462	114.4346	119.7717	111.7792	120.9940	119.9309	109.1685	131.2070	134.8719	139.3730	122.1709	125.6808	138.1826	121.2440	144.8312	134.7610	123.9128	98.0288	124.8320	90.8155	116.4872	134.6713	100.9039	
NEGATIVE	3940468	106.2059	93.6186	91.8227	84.7479	107.7367	104.4807	130.3444	91.3929	139.0469	127.9467	120.3760	118.8479	137.9848	131.5243	140.1574	130.1220	167.9171	114.8680	148.0794	124.8396	116.1279	130.6584	172.7843	139.1066	145.9128	160.3809	131.8945	146.0078	134.3266	143.4766	129.0838	147.3530	146.5937	139.1442	168.6967	132.6937	153.5897	147.5007	142.4057	131.6235	119.7670	140.9148	124.4081	140.2787	124.5403	111.6836	157.1890	110.2667	
NEGATIVE	3990086	94.4561	92.0282	76.4221	83.7223	92.0271	91.1677	108.1421	100.6964	124.5891	111.5828	92.1716	92.9690	116.2099	109.5055	102.6164	104.4192	116.9470	102.8439	122.4897	96.7912	89.8246	117.6434	132.8228	106.8490	115.0470	122.1397	113.8342	123.2955	127.8301	113.4849	124.5134	131.9081	124.5994	117.1319	143.2340	115.8860	132.2673	117.9544	107.7507	111.2239	103.9239	118.2286	108.7275	116.9382	84.9975	93.0872	130.0095	94.9306	
NEGATIVE	3990114	84.3402	81.2294	78.8298	81.7274	93.1852	95.4795	105.4359	88.9441	124.5512	111.9732	98.1293	100.3182	110.0632	107.5748	108.0171	101.9501	124.2311	89.4896	96.2558	109.9271	93.8278	106.6085	107.7962	89.4805	110.4389	129.2134	107.4215	116.6003	112.7258	117.8863	123.9253	111.4157	98.7195	114.1378	140.1436	133.7059	117.9846	125.0511	114.3658	122.4533	112.6879	100.3422	108.7666	103.6583	92.4898	84.6066	101.5157	78.0983	
NEGATIVE	3990343	126.5884	92.7424	116.9813	117.1190	139.1890	139.6788	162.5246	157.9512	250.1691	204.0045	170.7900	164.6523	145.6249	196.8628	191.5898	143.0572	195.9192	156.6340	225.4769	209.3688	170.6549	257.2936	272.8428	189.4071	249.1262	195.7935	194.1195	191.1678	210.0165	152.9511	197.4829	173.3430	215.4638	187.6568	191.5269	190.2917	217.8369	275.7823	258.1298	187.6941	232.8446	229.0296	181.2033	199.8176	151.6488	189.1828	229.1442	169.7322	
NEGATIVE	4010465	84.4678	85.6525	95.9637	91.6574	106.1913	108.6418	131.4747	98.9847	122.2173	109.3218	121.1751	106.1915	117.6754	110.4560	114.5681	117.7490	161.8455	116.9999	118.9342	119.9753	109.5401	109.5847	155.7518	121.5647	129.1413	127.5395	122.0343	128.6518	112.1272	133.3375	130.5219	115.3579	132.6386	142.2849	151.8546	117.5284	140.1561	113.0669	122.3263	132.3807	113.1192	121.1935	116.8744	120.9379	107.5787	101.5233	128.0712	101.0533	
NEGATIVE	4010717	100.7455	76.6086	99.6877	86.7293	100.0937	90.4960	114.9742	90.0331	138.8980	122.7637	101.0570	111.2535	121.2743	139.5392	114.5400	124.3822	126.5737	116.8839	144.7148	99.4695	97.1422	125.3371	182.8431	114.9184	121.4304	149.5011	124.6358	123.1292	108.4790	136.3219	135.6180	125.9591	153.4117	158.4285	139.9744	130.5976	163.4847	130.7168	132.9119	132.1290	114.4128	106.1961	117.6990	138.8255	118.8819	112.2748	146.0862	109.1067	
NEGATIVE	4040593	97.3384	79.4271	83.7636	74.2122	92.5157	90.6011	112.6834	86.6073	122.6562	114.4999	104.9188	107.9039	111.8264	118.0497	116.3638	107.5611	128.0563	120.2067	125.1575	106.5806	105.8798	106.6776	144.1943	108.3038	133.2379	135.1387	120.0987	117.5718	118.5716	124.1235	118.1873	121.9528	131.1681	140.7482	137.5248	123.7289	143.7314	124.0928	126.4439	123.5562	103.4413	111.0481	131.0762	115.7992	91.1113	95.4413	133.3754	99.6951	
NEGATIVE	4040639	214.2582	147.9534	165.4709	164.7160	183.5793	162.4168	193.4059	224.9951	265.2592	222.2887	215.9612	198.7714	195.8526	233.5822	207.1048	221.6592	329.3931	162.6681	278.9177	192.9300	202.0876	304.7841	263.8309	270.7670	265.7013	257.2898	287.9539	259.1964	189.7640	226.3963	225.1039	219.2299	254.6673	272.9304	257.9235	217.1264	264.5014	268.0569	242.2576	251.3029	229.0733	230.5376	224.5000	265.4399	191.5513	195.5240	260.6251	205.3439	
NEGATIVE	4050167	86.3831	88.4283	101.8871	87.6218	84.9958	92.5948	105.9115	89.9914	115.2617	106.7037	107.2220	100.7349	118.8572	115.1891	101.6096	129.3001	120.7177	93.7468	110.5188	98.7762	85.6467	103.3386	131.0531	109.5268	118.4647	135.4019	110.4108	114.2806	104.5208	92.7690	111.7214	106.5704	131.7630	148.3986	147.3996	115.0306	125.0312	131.6411	143.2567	115.0613	101.9096	115.0014	88.8633	111.0100	93.5165	91.9566	131.8828	92.9447	
NEGATIVE	4050324	95.1101	90.7727	104.2917	92.3653	103.3359	100.4586	106.0532	98.7972	147.8156	116.0472	125.7135	121.9596	138.8004	120.5650	120.1053	125.8540	163.8401	105.5615	130.6884	121.9036	120.4944	135.3616	148.5065	113.1419	144.9043	142.7902	153.9019	151.4564	122.0326	139.7871	143.1221	132.1516	187.2285	190.2845	176.8461	147.9638	142.6940	185.5337	160.3187	155.2305	121.7335	143.4543	117.4606	138.1217	110.8912	108.6916	136.5230	122.8487	
NEGATIVE	4050360	94.3906	83.3634	92.2609	83.3656	84.5110	74.8243	95.4665	92.6493	120.1080	118.1197	91.3084	99.3833	104.3853	102.9755	104.1589	103.6005	122.5766	102.3048	97.4834	98.3387	101.6594	94.1602	112.2274	106.9316	110.4711	112.2186	95.9068	108.1505	109.5104	114.3195	105.3857	107.7886	124.2862	135.9520	125.0512	122.3751	114.5983	122.6617	109.0555	118.5632	87.2872	99.1183	97.8429	113.3444	82.1337	86.5703	107.0289	90.1281	
NEGATIVE	4060154	97.9566	89.6417	84.5463	81.7055	88.7996	98.8282	116.0256	95.0874	139.3788	133.8163	108.5641	115.4600	112.6382	119.9605	113.5991	106.7670	128.5236	96.8188	142.3100	129.4596	120.2210	111.5576	135.3969	120.3677	125.1809	132.8072	135.0896	149.0844	119.7718	151.7761	124.6412	114.1471	132.6985	161.7699	141.8374	142.2248	177.5805	130.0558	138.5696	129.1561	113.8761	122.1743	118.2706	109.4626	97.8612	111.0245	128.1624	94.6389	
NEGATIVE	4060228	114.5986	109.6972	112.4580	112.0681	120.4707	112.6364	151.7186	120.5261	160.9427	135.5897	132.8535	142.1017	123.0054	133.3178	148.1295	138.5543	187.0194	131.1791	175.0382	141.8453	130.3022	152.9761	198.7752	148.5364	165.0456	170.8798	142.1855	143.2908	145.7677	146.0267	158.8653	140.7854	200.3823	179.5279	186.5828	133.3600	172.2330	156.3701	171.0445	175.5360	132.8539	165.6499	151.9193	154.9609	113.8393	140.0332	199.9698	141.6420	
NEGATIVE	4060343	95.2010	72.2756	81.4172	77.2148	90.0337	84.1952	93.8028	85.0373	113.4246	108.6463	106.8888	100.1821	107.9619	116.2114	99.0190	112.0566	121.2198	106.1817	101.2894	109.4420	88.8724	77.2661	137.7724	90.9374	107.6717	114.2906	106.4975	103.6333	112.9621	122.2289	105.5017	107.5102	118.3609	141.1987	135.3696	117.6917	123.1075	126.6551	114.5026	160.7052	100.4637	112.5344	91.4973	119.8986	90.5746	90.9283	113.6033	96.3864	
NEGATIVE	4070221	100.8798	84.5476	96.7092	94.9947	99.9930	90.2856	105.6924	107.9228	135.9446	116.1323	119.1396	103.5809	112.7916	109.2877	112.7366	115.8049	139.3722	111.3872	128.3026	106.9296	104.3401	115.7086	124.4984	105.8108	131.3889	126.9564	128.4926	130.7277	108.1864	129.1486	126.2355	113.1280	137.5675	140.2879	142.2289	125.6407	132.0520	119.4937	113.6386	145.7224	109.4641	125.7719	118.2507	120.0119	110.5279	103.5359	153.3013	110.0764	
NEGATIVE	4120270	95.9463	85.6137	74.6195	80.2510	88.5451	104.4265	112.0192	98.4332	121.9191	121.8548	109.0830	113.7986	117.8810	121.2256	108.7851	133.0887	130.5645	96.7475	132.7301	83.8242	113.0458	113.7956	148.2664	105.2140	143.0588	156.1989	129.6669	130.7158	128.7640	135.8412	115.1796	126.1986	129.3700	149.7929	146.1388	123.0605	130.2268	135.8633	138.6679	143.6735	119.0590	129.1419	118.9266	129.5323	93.2984	98.0395	132.5762	105.3814	
NEGATIVE	4150161	115.7046	100.5100	112.7493	117.1436	122.1616	107.6516	138.8734	104.9655	165.5762	134.0297	136.2760	136.6507	153.3199	159.4483	128.2581	151.5754	147.4334	124.7342	170.6431	137.0536	116.4257	139.3401	199.7242	147.8153	148.9779	167.7359	152.3610	158.1803	149.6790	183.1857	151.8650	159.7826	169.3246	167.1668	172.1027	182.4229	178.6334	147.3975	126.2313	173.9423	145.2090	146.0417	166.7361	159.7735	107.8499	140.8833	183.2854	121.6073	
NEGATIVE	4150220	94.0011	84.0847	91.4295	77.6668	86.6077	91.3136	96.4053	86.9870	107.6954	111.4356	106.9150	105.2245	120.4287	110.7016	99.0499	114.6054	119.8037	102.7150	107.6246	111.3077	100.8571	104.5663	126.1642	95.6982	122.0986	130.3692	105.7236	124.5554	121.9879	124.3750	99.6414	112.9138	124.2530	129.6505	142.9844	109.5908	132.2713	118.6178	119.0595	137.2209	98.3396	119.9952	111.4252	110.8847	79.5507	108.0486	110.3825	89.1661	
NEGATIVE	4150239	84.8369	80.1115	86.3763	79.4227	88.5173	90.3539	80.2905	88.7980	124.5614	88.7865	98.0282	92.8413	104.7378	111.5687	96.0184	103.3348	123.7961	103.7319	113.3595	88.3976	91.7117	97.2340	112.3046	89.7501	118.6035	114.0249	97.2965	111.7822	94.4529	109.3884	85.2680	105.8590	111.0863	118.5879	132.6121	113.7331	126.2532	115.3333	110.1604	112.6724	86.2862	110.0484	101.4352	103.7847	99.4574	86.1458	105.5108	102.8760	
NEGATIVE	4150333	91.1191	86.0134	95.6149	75.7858	86.5589	90.7069	101.0243	88.9973	118.0303	107.0591	107.0971	105.5871	108.7950	111.5759	95.0063	102.9764	124.0097	107.7679	127.9762	105.7436	98.7074	97.6118	131.0852	113.8086	116.5896	135.1791	112.3880	131.0448	120.8497	108.2083	120.5713	107.9658	123.7492	148.3616	124.7572	116.1358	142.9393	113.4639	113.6699	125.5401	113.8944	123.6028	106.3924	113.4868	101.1405	99.7243	125.3689	92.8450	
NEGATIVE	4180184	74.3845	77.1109	91.2594	75.2036	88.3915	92.2837	104.6202	93.8587	125.9401	131.3829	120.0697	103.3650	107.7302	120.3262	117.3013	111.0505	107.1497	117.7421	137.1704	104.4086	104.7110	120.1149	143.1001	116.1070	115.8882	108.4916	116.4871	127.8948	118.6009	127.6787	112.3848	118.9708	141.2585	132.0572	136.7348	122.7892	141.3315	140.5860	124.1646	127.8195	108.9447	112.5401	107.1467	122.1800	87.0906	105.2920	143.1058	100.4167	
NEGATIVE	4180187	98.1592	96.5936	100.4443	98.0273	96.8248	81.8941	113.6650	99.6153	133.1485	119.8889	117.9710	109.4055	100.7367	111.3666	124.2665	122.3812	135.1562	115.4482	124.0023	108.7850	100.0647	115.9751	144.1260	119.7123	127.7061	144.3695	113.4626	138.3508	118.9266	130.9314	135.1785	125.1932	131.5503	127.3490	147.1685	134.2361	133.8056	126.9192	126.6881	132.0770	109.3307	123.4178	120.2414	125.4418	97.9824	102.7481	142.2587	102.7870	
NEGATIVE	4200242	76.8426	62.1171	80.8893	78.1700	69.9722	79.0747	100.5513	68.4132	109.2342	97.2887	75.2132	94.7039	95.0117	98.2463	87.1360	92.2611	103.2323	91.7265	129.3381	61.7839	86.0727	125.7857	82.0249	85.2471	106.5483	105.9898	101.8503	102.2412	117.0502	101.2134	85.5651	101.5489	102.8580	110.4521	106.7995	120.0729	119.2515	112.3364	82.3255	128.9482	92.4408	69.5939	106.8117	99.4000	70.4237	85.3499	101.2960	95.2839	
NEGATIVE	4210475	86.2824	84.4820	88.2071	94.8447	85.7863	85.3306	103.5622	101.1952	123.3747	133.0082	110.8835	100.9830	116.2435	118.0369	115.7134	111.6332	124.2199	109.0999	119.2906	121.5896	102.2038	112.3384	141.1497	97.6046	114.2616	138.7937	116.1612	123.4069	105.9855	110.8698	125.7568	127.2180	131.9080	139.9339	131.2470	120.5342	137.0430	127.4366	131.6780	131.9752	94.2805	143.7472	102.3194	121.4374	99.6087	85.6063	132.3853	118.0207	
NEGATIVE	4210609	76.9863	73.4221	89.8871	71.7836	92.6746	88.2009	101.2767	81.9314	114.7270	101.3658	88.9136	98.9546	98.3411	104.3476	99.1682	105.8538	118.5238	100.8377	119.2099	93.1530	86.5484	85.2248	113.6791	112.9557	104.6509	111.8063	107.1658	128.7022	110.5674	109.9912	114.6077	98.9260	124.9785	122.2631	126.7049	116.8304	105.8185	109.3355	95.5103	103.6992	94.1192	121.4566	99.5650	113.6915	83.1629	101.8224	118.6065	97.3518	
NEGATIVE	4210671	100.0853	94.9638	95.3402	98.9489	104.8801	103.0242	105.3473	98.3105	120.7361	115.1398	111.9015	110.0586	104.1214	116.5349	109.2801	107.5179	123.5864	123.6970	117.6156	110.8345	102.9982	128.8074	157.5423	120.4573	116.2550	123.7801	145.7416	122.4425	134.6593	123.1657	126.5780	116.0926	140.6481	145.3425	145.7552	136.5904	137.4530	133.4686	128.1788	137.7465	107.8558	135.1841	124.6170	131.6484	95.1775	93.0872	128.3128	97.8306	
NEGATIVE	4220201	80.8435	77.3232	77.6026	71.7480	91.2870	81.7099	86.3426	81.0259	120.3024	102.2233	90.9757	95.5551	101.3745	116.0389	99.1528	102.7432	101.5265	100.1997	113.6773	82.6049	87.6417	83.7791	115.5356	101.3626	109.1958	133.4531	99.2972	104.4651	108.4923	98.8264	107.8714	124.1953	123.4947	129.4906	124.4028	119.8359	122.6157	112.6238	118.8008	128.1265	85.0316	107.6461	94.4155	104.5091	89.7874	107.3117	110.1891	102.7893	
NEGATIVE	4220682	99.0774	87.5659	87.3016	90.3625	100.8787	91.3224	105.1999	96.1438	119.5890	114.7054	108.6745	103.1773	103.9432	135.1049	104.5518	105.0957	139.0447	107.3657	123.4106	108.9717	90.6117	113.6217	145.5571	106.2655	115.6689	116.2556	115.8705	116.9275	118.4570	118.9140	111.9306	115.7215	129.5184	147.8897	131.2530	123.6637	139.6753	131.7551	124.9196	140.7159	109.7275	112.0678	115.4007	114.9374	105.9709	118.8717	161.2423	99.4554	
NEGATIVE	4220725	92.5410	83.5726	95.3269	86.2213	97.7935	91.1939	115.1908	100.7362	127.9296	120.4731	113.4888	118.8912	125.2049	103.5623	124.3218	120.5834	121.1427	101.3662	116.3404	107.6314	113.7702	115.1889	146.0625	100.7153	130.2510	161.6659	159.3764	135.7883	121.6938	158.1744	128.6085	130.7927	133.7571	137.9692	165.2716	136.0124	149.8828	122.9527	146.2148	141.8072	106.8252	122.7817	136.6971	133.6835	101.7471	110.6045	156.9849	112.8883	
NEGATIVE	4230014	95.5111	80.3796	91.7675	81.6635	99.0570	87.9804	97.3310	100.4184	138.0135	118.9654	105.6150	108.1310	109.0910	120.1135	119.2625	120.6757	134.7472	120.4615	130.1087	98.8495	104.0456	112.8282	132.2043	104.7177	118.0488	145.5612	131.2235	132.2424	124.0822	134.8502	122.0440	125.5802	135.4454	142.7720	142.5133	123.4935	142.3479	142.7552	120.4255	136.9971	120.0076	128.9533	118.3943	111.0396	105.1226	101.0105	141.3789	107.1954	
NEGATIVE	4230025	91.9788	81.0305	83.9290	89.9852	99.5986	92.4365	86.7858	90.6037	114.6387	118.9398	102.6703	104.3543	114.5510	118.4839	111.7256	114.8976	131.0993	114.3274	115.1063	102.7399	93.8457	98.8023	117.9340	84.0960	132.8349	133.6671	113.9279	121.7730	117.9428	110.8754	101.2254	119.7153	128.6001	127.1601	145.3463	119.9571	120.1133	111.5207	112.4539	131.9940	103.9715	108.7717	101.9935	128.0135	86.1352	98.6027	131.4863	102.4238	
NEGATIVE	4250021	123.0610	107.4646	111.6043	105.8199	121.9186	108.3001	145.8699	116.5866	153.0967	146.4168	112.5912	126.5944	136.9439	137.8321	136.8682	137.6387	174.2902	136.2520	144.0346	122.2935	122.8473	148.1887	157.4199	116.8933	163.8552	159.8410	148.8807	151.3139	138.6368	170.4584	162.3395	174.3710	159.7037	145.2867	169.6775	155.8152	161.9476	150.4745	155.8262	138.9180	136.0994	136.1629	119.0698	129.1517	116.3214	129.0377	178.3515	133.1531	
NEGATIVE	4250520	180.4680	148.6880	175.5975	147.6169	179.2296	175.8123	190.9707	212.9569	286.5165	207.3745	197.3594	187.9735	201.0613	205.0901	212.2799	215.0180	320.9402	212.1305	254.4909	217.1092	199.1238	272.2028	342.0521	232.7113	275.4168	304.4671	267.5588	264.2983	197.0498	252.3005	245.9575	240.9195	300.8435	273.0292	282.2599	309.6252	298.2089	222.5155	251.5466	351.5910	247.2336	253.4339	220.3413	254.0619	190.6786	204.4501	348.7168	178.8265	
NEGATIVE	4260070	108.9225	98.1470	89.3862	90.7110	100.0339	94.3890	115.7695	96.8288	131.1308	110.3242	102.7794	120.7910	102.9239	139.6453	111.6747	114.5433	140.6603	113.2125	130.3539	97.6930	100.4242	107.6376	147.8053	109.3326	127.9421	138.6001	115.9813	127.2269	127.7339	123.1941	119.2265	131.5762	129.4100	154.1417	132.7868	133.2630	132.6944	140.6534	123.6820	141.2901	103.6805	132.2048	111.3444	119.6385	111.6103	100.2196	143.1474	114.4223	
NEGATIVE	4260546	93.5995	91.1441	83.2161	89.7653	93.5215	96.1968	101.8079	90.7036	134.1727	115.1756	102.1738	127.3706	115.0189	106.6580	117.7422	113.2348	145.5889	115.3556	119.2643	104.2212	95.2941	109.0616	133.9463	118.0019	131.9667	136.7658	119.2148	135.9243	119.7043	115.9997	130.8595	121.8756	124.3915	149.0081	136.3663	130.0157	125.5655	127.8012	126.7229	140.7966	98.8949	120.9985	112.7362	123.9402	103.9954	106.6114	142.3057	101.9983	
NEGATIVE	4260646	88.4441	95.3774	104.2326	107.0281	110.9752	101.2638	120.2872	115.6691	169.9332	144.2417	117.4900	131.2596	115.4132	128.6634	137.7116	125.1618	175.3074	120.5417	160.6863	117.5343	140.0413	147.3190	177.5089	131.4475	145.2983	149.6847	137.5265	128.2376	133.0163	148.5172	157.6575	140.6128	142.5773	162.2353	170.9170	143.9684	158.8717	167.3573	146.3460	154.1539	129.1583	139.2290	131.7310	129.9466	111.2801	114.8166	168.2308	113.5805	
NEGATIVE	4280110	161.9618	126.7838	137.4238	129.4476	147.4772	141.4374	149.4169	140.9594	260.3209	231.0161	221.8124	176.0076	209.6395	212.5695	181.2352	168.6163	243.8945	143.1702	206.6747	204.3369	185.4607	196.2317	245.2962	208.8713	219.8263	249.9767	201.0509	203.1945	202.3316	196.1083	223.1764	198.6132	182.0064	281.2403	233.7562	226.3174	214.8013	256.9218	226.4593	251.5528	191.9000	214.8327	211.3739	206.1265	168.4593	163.6110	253.4455	171.1807	
NEGATIVE	4280338	117.6698	108.7820	111.0968	114.9459	118.5323	117.3281	133.6472	115.7380	144.2638	140.5101	131.3834	124.3324	164.1375	144.3478	124.2224	153.7487	179.1728	135.1314	161.1245	129.6573	145.3285	156.6001	150.8977	144.1087	151.1661	173.3769	147.5978	150.8563	143.5668	167.2719	142.6117	172.2288	172.9274	180.4954	172.3084	158.5172	188.9299	163.7220	165.7909	160.4510	123.9127	153.2900	141.9502	148.0063	130.7695	134.2344	195.0546	138.6214	
NEGATIVE	4290086	96.1614	97.4534	111.1169	87.5066	89.2170	116.5152	95.7957	92.6352	144.7674	113.4801	103.3410	103.0274	113.9578	127.6320	103.1311	117.4896	127.2455	122.0140	127.3671	102.0090	116.9873	120.7741	138.5638	125.4753	148.8927	129.7827	128.4117	117.4577	106.5289	129.0288	137.1541	122.2388	114.9064	146.6609	158.6825	139.9275	133.1173	119.2741	131.6637	121.7484	108.2865	104.8093	120.7495	116.2335	98.5069	103.2067	142.3434	107.4511	
NEGATIVE	4290091	86.0560	83.4480	85.7882	78.4824	87.0655	89.6980	87.9648	91.0617	114.5723	127.6761	110.6459	110.4023	113.1796	114.4354	122.1552	113.3862	139.9713	97.9925	113.5751	98.6908	110.2724	104.1006	135.0099	124.7177	126.7916	133.1397	117.1864	115.3488	121.2768	139.6317	133.0893	127.8929	134.3143	124.5849	155.1293	120.3438	138.0913	106.0835	117.4899	131.2468	113.3156	120.8859	122.8030	114.0813	105.2108	95.3103	141.3723	101.4347	
NEGATIVE	4290341	95.1582	89.1348	83.6456	87.1291	94.1236	87.1349	102.3028	89.3558	122.3904	107.9132	102.0511	112.5871	96.7887	116.0813	100.2112	108.9683	118.3702	109.5092	123.3019	90.5147	87.6945	117.4477	126.4363	111.1074	126.3382	113.5006	108.0718	114.1744	108.8392	126.8363	116.7011	118.2959	117.4206	121.3425	143.8759	127.0303	121.3695	111.4165	108.8128	111.8512	101.7828	106.3470	111.8370	124.2321	93.3544	103.1885	134.7677	104.2759	
NEGATIVE	4290681	107.7401	86.7712	86.7770	83.6093	88.1297	103.4177	107.9806	74.9361	104.1956	86.2991	107.9169	106.2658	101.7179	106.7609	106.3984	118.2054	125.6622	113.6069	127.0671	94.3016	106.9266	99.8064	123.3162	104.9441	117.2715	133.3603	123.4495	115.2806	119.1203	131.4283	119.7759	116.6863	130.8839	117.6801	143.7732	134.4646	136.2576	135.5651	129.8841	137.9682	98.3610	115.9115	104.0945	122.0443	93.2129	106.4797	104.4551	100.6418	
NEGATIVE	4390050	112.2361	94.9643	100.1016	109.8101	114.5219	111.8876	116.3976	93.0341	142.0285	115.2056	115.0233	113.3011	116.2756	120.6632	119.7267	131.2282	141.3143	128.0455	140.2064	100.3153	114.0456	122.2327	169.0344	116.9595	135.4910	138.9630	122.9355	140.2858	128.9224	124.7501	126.7806	130.3927	140.9164	151.3843	144.0047	132.5729	151.6109	127.6378	131.8051	132.4426	122.4127	134.4743	125.2446	138.2398	113.4098	104.5763	146.8592	108.1544	
NEGATIVE	4390722	93.0926	89.0192	91.9485	74.6855	98.2843	87.5586	96.3801	87.5143	102.5809	96.1752	110.3755	112.6956	114.2361	111.6638	105.0349	125.1328	110.7599	98.4972	112.2217	92.0601	96.3880	130.5815	134.6961	96.9552	121.8337	151.9989	113.3584	113.5750	120.1231	130.6110	123.5685	113.8448	124.5179	129.0562	130.6488	125.9867	133.7621	138.5817	125.5272	118.5791	103.8509	115.2353	101.2443	108.8811	90.8696	95.9362	115.0563	110.2933	
NEGATIVE	4480273	108.1682	75.7004	86.8692	84.0410	100.5094	116.0204	114.8111	102.1852	157.5949	145.8552	113.7194	122.8180	112.8480	124.6468	130.1540	132.0759	153.5549	119.9323	145.4670	119.4006	120.0188	144.9285	177.3600	144.6893	138.3174	169.1022	131.3417	126.7643	137.9319	153.4051	135.3742	142.3904	145.4865	155.5928	129.0972	142.0027	154.4661	157.9777	141.0835	164.8568	117.4740	133.5100	122.9104	107.7252	90.4867	115.4884	155.5315	102.8168	
NEGATIVE	4480440	120.6712	98.8185	97.5382	93.5243	109.8564	110.7233	128.0860	121.7014	126.4032	117.3162	119.4683	116.0954	123.1159	123.5440	109.3265	130.1925	142.0742	105.2305	144.2038	119.5660	112.4613	139.3852	175.9864	129.8020	147.1611	157.3944	132.1187	151.5779	126.2437	142.1026	159.7902	141.1121	156.3664	134.3474	178.2613	135.0399	162.5083	148.0893	138.6821	137.0987	133.2079	133.2497	134.6805	131.4734	106.9968	111.1125	179.7268	112.4066	
NEGATIVE	4490392	99.1710	84.9458	79.9475	87.7688	96.2073	100.4044	116.4337	86.6204	127.3938	116.2627	98.0631	112.2170	125.1139	125.8281	113.4118	126.3483	132.9644	113.9786	147.0028	102.3324	120.7062	127.4280	157.2355	108.1988	147.6185	148.5598	123.1003	144.5300	134.3025	133.1912	126.7669	126.6582	140.8568	149.8535	137.9410	130.2730	140.5041	119.8840	117.2845	149.5774	105.0424	126.6870	110.5203	130.3106	100.4218	114.7076	133.0555	99.4095	
NEGATIVE	4490445	121.0010	90.8009	118.2854	101.4577	117.0943	117.2349	122.5277	115.2406	172.4647	145.1886	112.1405	130.1817	156.5732	149.6546	140.5000	134.4013	181.5485	134.3575	150.6033	141.7378	121.0434	165.8099	184.6529	139.5148	176.9455	152.4031	147.7716	164.7507	150.5424	156.6997	140.2310	144.7712	160.1601	165.5878	170.4978	136.8015	149.1965	170.7073	164.7690	151.3783	137.6570	148.0438	133.5004	147.5283	116.0752	130.6143	159.4121	124.9647	
