TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_L.AVG_Signal	5491021084_L.Detection Pval
ERCC-00078	240370	133.3698	0.8337662	121.3109	0.9181818	134.4378	0.7727273	140.2556	0.8168831	148.8487	0.7428572	125.1217	0.8805195	142.8153	0.7324675	122.8178	0.9272727	133.6912	0.8688312	121.8851	0.974026	121.3633	0.9090909	133.8732	0.8428571	99.5984	0.9831169	119.5128	0.7051948	90.24207	0.9987013	103.8208	0.9441559	96.60012	0.9532468	100.5559	0.9558442	88.37305	0.9961039	117.5985	0.8064935	109.8552	0.9311689	97.37939	0.9831169	115.6735	0.8883117	108.5563	0.864935
ERCC-00079	4050528	134.9827	0.8233766	122.4487	0.9116883	111.9904	0.9805195	126.8632	0.9337662	158.7348	0.574026	143.7597	0.5987013	153.961	0.5688311	114.5528	0.9805195	137.5706	0.8350649	145.9	0.761039	149.5998	0.4493507	132.6415	0.864935	144.4895	0.5493507	98.10197	0.9467533	119.3643	0.7987013	113.2601	0.8558441	97.91034	0.9454545	95.19999	0.9883117	109.7879	0.8467532	115.7302	0.8272727	103.5902	0.9805195	93.84644	0.9935065	106.7374	0.9649351	107.651	0.8766234
ERCC-00081	290433	121.1964	0.9324675	116.5433	0.9493507	123.761	0.8922078	124.6787	0.9558442	134.8415	0.9090909	120.7936	0.9220779	112.5702	0.9922078	125.0903	0.9103896	136.7525	0.8454546	125.9826	0.9532468	124.1974	0.864935	133.0914	0.8558441	107.5352	0.9207792	104.9704	0.8727273	119.419	0.7974026	110.1403	0.8844156	123.8535	0.6168831	106.7349	0.9064935	102.9461	0.9194805	111.8001	0.8662338	114.7649	0.8766234	100.3749	0.9597403	118.2795	0.861039	101.1436	0.9571428
ERCC-00083	70474	114.1923	0.9714286	113.5958	0.974026	110.6243	0.9844156	129.4159	0.9142857	134.0108	0.9181818	114.6998	0.9688312	116.6674	0.9727273	125.0184	0.9103896	135.0632	0.8597403	133.2242	0.8987013	118.4327	0.9311689	131.5642	0.8727273	111.7154	0.8831169	95.46285	0.9675325	97.8866	0.9883117	113.8826	0.8532467	109.9624	0.8116883	125.0073	0.6987013	98.16736	0.9584416	101.348	0.9480519	119.0468	0.8376623	111.1552	0.8545455	100.5363	0.9883117	83.7756	1
ERCC-00084	1400612	131.924	0.8532467	124.2223	0.8896104	121.4631	0.9116883	158.2729	0.5532467	127.5921	0.9610389	119.5787	0.938961	109.3905	0.9961039	123.6982	0.9194805	132.7241	0.8792208	136.0262	0.864935	126.8043	0.8324676	143.9241	0.6909091	119.5333	0.8025974	104.6373	0.8779221	101.9553	0.9636363	110.1467	0.8844156	100.0002	0.9181818	116.0382	0.7987013	103.434	0.9077922	116.5534	0.8155844	104.2153	0.9753247	109.3507	0.8766234	127.332	0.7844156	114.3089	0.7922078
ERCC-00085	6560370	142.9258	0.7337663	121.3714	0.9181818	131.2982	0.8116883	119.0872	0.9818182	138.303	0.8662338	124.8318	0.8844156	146.9183	0.6831169	118.182	0.9675325	141.7302	0.7844156	140.6739	0.8142857	132.7499	0.7662337	129.8753	0.8896104	118.9328	0.8077922	105.7219	0.8623376	107.393	0.9194805	108.2986	0.8987013	104.6245	0.8766234	102.8925	0.938961	106.8357	0.8766234	100.1718	0.9597403	106.885	0.9597403	96.50304	0.987013	124.6701	0.8051948	97.40118	0.9857143
ERCC-00086	2070379	111.3271	0.9844156	169.0024	0.1688312	132.8813	0.7922078	166.4576	0.4025974	136.3467	0.8896104	129.386	0.8337662	120.6702	0.9558442	136.3259	0.8	133.4634	0.8688312	151.0707	0.6935065	115.7104	0.9480519	133.667	0.8454546	97.55583	0.9909091	105.1883	0.8675325	101.1269	0.9688312	120.4165	0.787013	94.48449	0.9662338	122.5524	0.7324675	93.85077	0.9805195	103.8969	0.9350649	104.2554	0.9753247	105.0991	0.9220779	112.7947	0.9220779	104.4396	0.9220779
ERCC-00092	20678	105.8101	0.9961039	106.6578	0.9935065	130.5351	0.8220779	116.3518	0.9922078	127.4221	0.9623377	119.3797	0.9402598	107.8016	0.9961039	127.6821	0.8883117	129.4083	0.9168831	123.8496	0.9675325	112.6791	0.9662338	119.8238	0.9675325	101.0685	0.9688312	88.57223	0.9961039	107.2073	0.9220779	109.3671	0.887013	104.0665	0.8831169	94.4271	0.9909091	106.4742	0.8792208	84.68623	1	145.9414	0.5298702	134.2462	0.5688311	107.4667	0.9584416	96.72961	0.9896104
ERCC-00095	780201	111.6684	0.9831169	123.9402	0.8961039	127.2167	0.8597403	129.7704	0.9116883	132.4306	0.9350649	115.6483	0.9636363	115.215	0.9844156	127.1136	0.8883117	116.1872	0.9818182	131.4168	0.9207792	124.3153	0.864935	142.6446	0.7116883	107.4442	0.9207792	100.2654	0.9233766	124.188	0.7506493	105.4009	0.9311689	103.7559	0.8844156	121.223	0.7454545	90.2026	0.9922078	108.3303	0.8987013	109.1511	0.938961	110.4754	0.8636364	94.08455	0.9974026	92.72316	0.9974026
ERCC-00096	3890619	147.3769	0.6532468	132.51	0.7844156	126.1536	0.874026	141.5348	0.7987013	126.0988	0.9662338	132.1022	0.7805195	126.251	0.9103896	131.2083	0.8597403	137.1056	0.8389611	111.0803	0.9935065	122.8202	0.8883117	135.1977	0.825974	129.6332	0.712987	117.7671	0.7233766	104.8334	0.9441559	101.2701	0.9623377	93.26157	0.9766234	109.0519	0.8883117	118.3976	0.7597402	117.5942	0.8064935	109.1015	0.9402598	104.5485	0.9246753	111.6256	0.9298701	109.1034	0.8584415
ERCC-00097	540114	136.6796	0.812987	130.0088	0.8181818	127.3037	0.8584415	153.094	0.6636364	145.0499	0.7818182	145.7175	0.5675325	127.4743	0.9	128.4688	0.8818182	131.1622	0.8922078	147.3444	0.7454545	121.5238	0.9038961	131.8073	0.8701299	114.6365	0.864935	146.5876	0.2701299	134.8424	0.6402597	121.758	0.7753247	100.0279	0.9181818	117.007	0.7857143	100.1138	0.9467533	100.7675	0.9545454	121.45	0.8142857	136.6581	0.5272727	129.2925	0.7519481	133.1091	0.5194805
ERCC-00098	940086	125.4165	0.9077922	101.8072	0.9961039	108.3366	0.9922078	135.1248	0.8558441	123.1724	0.9727273	117.7976	0.9532468	134.0748	0.8272727	138.3376	0.7818182	145.2182	0.738961	133.3992	0.8961039	113.0179	0.9662338	104.5179	1	101.8111	0.9649351	110.85	0.8025974	102.7406	0.9584416	105.5063	0.9298701	93.89896	0.9701298	116.8191	0.787013	98.79444	0.9571428	102.7224	0.9441559	101.1995	0.9922078	102.9605	0.9350649	108.8835	0.9480519	102.659	0.9441559
ERCC-00099	2710279	150.888	0.6103896	135.3087	0.7480519	136.7937	0.738961	145.1691	0.7649351	150.4273	0.712987	129.4867	0.8298701	144.8749	0.7103896	130.2793	0.8662338	155.2785	0.5779221	149.2769	0.7181818	149.7967	0.4324675	155.676	0.4961039	126.4175	0.7428572	121.3485	0.6766234	103.6163	0.9506493	113.7055	0.8532467	107.7326	0.8350649	125.5542	0.6935065	131.9116	0.5714286	105.6581	0.9168831	119.6436	0.8311688	115.7793	0.7883117	131.6771	0.7220779	109.7088	0.8467532
ERCC-00104	360634	133.5455	0.8324676	98.17621	1	123.7814	0.8922078	137.7457	0.8311688	132.5958	0.9350649	131.1052	0.8038961	130.4613	0.8662338	142.8506	0.7155844	135.4727	0.8571429	108.0464	0.9974026	133.2004	0.7571428	144.3592	0.6896104	102.1838	0.9636363	93.68505	0.9779221	99.016	0.9844156	103.3516	0.9480519	93.17114	0.9779221	108.1819	0.8909091	112.6841	0.8142857	105.3401	0.9207792	111.2906	0.9181818	107.639	0.8948052	96.24759	0.9961039	112.0104	0.8142857
ERCC-00108	1340064	119.3779	0.9402598	128.5484	0.8389611	118.1067	0.9402598	137.7847	0.8311688	118.0833	0.9883117	130.1123	0.8168831	117.1732	0.9714286	130.8508	0.8636364	135.3526	0.8584415	130.7138	0.925974	123.5281	0.8766234	112.6105	0.987013	102.7722	0.9571428	99.5875	0.9311689	106.2126	0.9324675	107.8002	0.9038961	106.4616	0.8493506	87.96056	1	100.1851	0.9454545	110.7562	0.874026	127.0504	0.7623377	121.0803	0.7363636	122.1279	0.8220779	103.2007	0.9376624
ERCC-00109	5960474	121.5069	0.9324675	121.6468	0.9168831	132.1174	0.8064935	143.6679	0.7818182	134.9603	0.9090909	132.0004	0.7844156	138.3325	0.7974026	112.6924	0.9818182	132.8671	0.8792208	134.1867	0.8844156	132.3905	0.774026	103.362	1	109.003	0.9025974	107.3508	0.8376623	104.4247	0.9441559	111.7282	0.8727273	114.9122	0.7454545	115.8865	0.8012987	116.7374	0.7805195	111.4176	0.8701299	105.8836	0.9688312	114.061	0.8142857	129.8231	0.7441558	107.4009	0.8779221
ERCC-00111	1980026	134.6262	0.8272727	138.3822	0.712987	119.1397	0.9285714	139.1005	0.825974	145.2028	0.7805195	147.9878	0.5233766	156.9523	0.5025974	119.6873	0.9584416	143.8784	0.7493507	150.1305	0.7064935	123.9442	0.8701299	135.7338	0.8220779	134.1549	0.6779221	129.6584	0.5675325	124.9223	0.7428572	109.2594	0.8896104	100.1359	0.9181818	122.9573	0.7285714	117.3483	0.774026	104.907	0.9233766	128.5117	0.7402598	105.1442	0.9207792	122.7585	0.8207792	104.6433	0.9194805
ERCC-00112	4590193	140.4721	0.7649351	129.4213	0.8220779	130.0004	0.8285714	134.2875	0.8623376	152.4086	0.6857143	134.4772	0.7467533	136.3837	0.8142857	135.8722	0.8	141.572	0.7844156	145.5257	0.7636364	132.2321	0.774026	165.6417	0.312987	115.2936	0.861039	100.0503	0.9246753	114.6102	0.851948	122.0116	0.7714286	104.9368	0.8727273	117.5385	0.7818182	103.4811	0.9064935	119.3313	0.7857143	116.8465	0.861039	120.3298	0.7428572	119.8986	0.848052	114.8425	0.7831169
ERCC-00113	6400259	122.7463	0.9246753	120.2211	0.9246753	112.8311	0.9779221	141.4997	0.7987013	152.3341	0.6857143	111.0571	0.9792208	124.9819	0.9207792	100.6378	0.9987013	130.4974	0.9012987	127.3365	0.9480519	126.7411	0.8324676	117.9168	0.974026	113.6286	0.8766234	103.3967	0.8857143	109.0197	0.9	102.4483	0.9545454	105.3336	0.8675325	106.3745	0.9116883	100.7767	0.938961	102.2124	0.9441559	103.0548	0.9844156	112.5513	0.8324676	119.2087	0.851948	120.1892	0.7168831
ERCC-00116	6220286	112.6103	0.9792208	127.8281	0.8454546	147.3204	0.5688311	127.2248	0.9311689	145.9118	0.7701299	128.3332	0.8454546	126.3463	0.9103896	135.6933	0.8038961	140.4579	0.7948052	140.7929	0.8116883	134.0265	0.7506493	149.9645	0.612987	116.1004	0.8571429	91.15617	0.9896104	108.9983	0.9	110.6978	0.8792208	110.7629	0.8012987	105.127	0.9220779	113.5937	0.8090909	105.5702	0.9181818	116.6382	0.861039	113.065	0.825974	122.3202	0.8220779	114.1262	0.7948052
ERCC-00117	5870615	137.9858	0.7974026	117.5103	0.9428571	109.4547	0.9883117	124.9963	0.9532468	142.4773	0.8103896	119.999	0.9337662	113.3953	0.9909091	126.6985	0.8896104	134.5873	0.8597403	133.0384	0.9	114.1613	0.9597403	128.7944	0.9038961	106.9878	0.9246753	105.6282	0.8636364	106.6016	0.9285714	110.81	0.8779221	101.6552	0.9038961	95.51628	0.987013	86.80791	1	114.8006	0.8350649	114.0606	0.8883117	118.9867	0.7597402	111.3423	0.9298701	106.3424	0.8948052
ERCC-00120	540228	112.8013	0.9792208	153.8352	0.4506494	120.0815	0.9207792	128.6216	0.9207792	125.959	0.9662338	121.8149	0.912987	117.2136	0.9714286	115.8643	0.9779221	144.5862	0.7415584	120.0633	0.9779221	120.8974	0.9116883	113.153	0.9844156	101.5954	0.9649351	96.77116	0.9571428	102.0474	0.9623377	121.9692	0.7714286	89.37393	0.9909091	122.8989	0.7298701	85.4986	1	98.87585	0.9688312	116.9962	0.861039	96.06721	0.9896104	119.4658	0.8506494	103.2862	0.9363636
ERCC-00123	510202	101.1682	1	119.44	0.9298701	118.2322	0.938961	128.3661	0.9220779	133.3589	0.9246753	127.7929	0.851948	145.1933	0.7051948	134.6965	0.8155844	148.1024	0.6948052	119.1659	0.9792208	136.6397	0.7038961	132.0275	0.8675325	93.99463	0.9974026	91.5313	0.9896104	88.68835	1	101.2702	0.9623377	95.89399	0.9571428	111.9332	0.8493506	112.2455	0.8233766	91.97778	0.9909091	123.5315	0.7922078	107.8677	0.8948052	116.8159	0.874026	104.1687	0.9246753
ERCC-00126	5570482	152.9065	0.5779221	175.2498	0.1168831	145.7042	0.5909091	159.7579	0.5311688	155.9187	0.6311688	131.342	0.8012987	150.3851	0.635065	164.0409	0.3181818	144.4398	0.7428572	167.1738	0.3896104	134.0111	0.7506493	166.3557	0.3025974	125.8386	0.7480519	123.9201	0.648052	121.2738	0.7831169	124.8586	0.7454545	131.102	0.4935065	127.7072	0.6727273	111.509	0.8298701	112.4181	0.861039	146.2664	0.525974	130.1668	0.6194805	131.6581	0.7220779	131.3585	0.5506493
ERCC-00130	4010240	125.5602	0.9064935	111.8141	0.9766234	134.5042	0.7727273	153.894	0.6467533	141.4714	0.8272727	125.5879	0.8714285	127.9666	0.8948052	120.3023	0.9571428	147.4665	0.7103896	151.3135	0.6909091	133.2068	0.7571428	127.7244	0.9116883	109.9463	0.9	94.58775	0.9727273	113.7888	0.8571429	109.3335	0.887013	96.56431	0.9532468	101.3504	0.9506493	114.8287	0.7948052	102.4748	0.9441559	104.8039	0.9753247	106.5741	0.9051948	109.1669	0.9441559	106.744	0.8896104
ERCC-00131	1450220	115.8306	0.9597403	111.6862	0.9766234	112.4135	0.9792208	135.8813	0.848052	137.6108	0.8714285	113.7	0.9701298	131.1339	0.8545455	122.0696	0.9350649	135.9501	0.8532467	134.3098	0.8844156	115.1811	0.9545454	133.0046	0.8571429	97.74532	0.9909091	94.49827	0.9727273	104.5191	0.9441559	105.9744	0.9194805	116.7334	0.7311688	112.8677	0.8376623	98.4046	0.9584416	99.67325	0.9649351	103.5845	0.9805195	102.8637	0.9363636	119.2579	0.851948	106.2179	0.8987013
ERCC-00134	670687	148.2411	0.6454545	127.7605	0.8467532	139.832	0.7051948	129.0493	0.9194805	156.0192	0.6298701	118.605	0.9467533	131.7765	0.851948	134.0181	0.8194805	153.2749	0.612987	159.0421	0.5493507	120.6461	0.9142857	143.2454	0.7	109.1325	0.9025974	101.6984	0.9077922	108.5551	0.9064935	112.2704	0.8662338	115.8554	0.7350649	97.92258	0.9727273	113.817	0.8051948	105.7247	0.9155844	114.2856	0.8844156	115.8727	0.7883117	130.3493	0.7402598	116.7275	0.7558442
ERCC-00136	6550369	164.3172	0.3779221	136.4631	0.738961	132.4913	0.7974026	140.8873	0.8051948	155.5847	0.6363636	134.3755	0.7519481	127.555	0.8987013	146.2933	0.6506494	163.9903	0.4038961	158.5122	0.5636364	138.5726	0.6766234	138.6295	0.7844156	119.3085	0.8051948	108.7248	0.8233766	118.4944	0.8103896	129.324	0.6987013	103.3269	0.8909091	120.8227	0.7506493	131.4435	0.5727273	106.2906	0.9142857	121.6528	0.812987	113.3372	0.8194805	122.8733	0.8207792	136.935	0.4454545
ERCC-00137	4780739	142.7906	0.7415584	156.0967	0.4064935	135.7589	0.7532467	145.7794	0.7571428	150.9458	0.7077922	145.1588	0.5805195	137.6054	0.8051948	173.9681	0.1792208	202.9117	0.04675325	153.9078	0.6493506	136.1356	0.7155844	138.2504	0.7909091	122.2613	0.7779221	143.0529	0.3220779	117.4936	0.8220779	119.7287	0.7974026	110.8331	0.7987013	123.9184	0.7168831	134.6849	0.548052	119.4855	0.7831169	170.8898	0.138961	116.142	0.7844156	152.3106	0.4324675	128.3006	0.5961039
ERCC-00138	1710435	124.672	0.9116883	134.2996	0.7636364	135.6101	0.7558442	146.2432	0.7493507	117.5035	0.9896104	128.2447	0.8454546	131.7068	0.851948	135.6655	0.8038961	138.6935	0.8246753	128.6614	0.9402598	110.1998	0.9792208	134.9089	0.8272727	118.9372	0.8077922	95.90254	0.9675325	107.6678	0.912987	109.8971	0.8857143	108.5813	0.825974	123.8691	0.7181818	108.2085	0.8571429	105.8864	0.9142857	116.1023	0.864935	110.6449	0.8597403	111.5088	0.9298701	113.6557	0.7961039
ERCC-00142	6350242	142.1938	0.7493507	175.045	0.1181818	119.5266	0.925974	137.3965	0.8363636	113.1076	0.9935065	123.6392	0.8961039	126.0176	0.9103896	130.9235	0.8636364	121.4844	0.9701298	121.717	0.974026	132.2363	0.774026	140.7719	0.7441558	114.8759	0.8636364	83.51534	1	107.132	0.9246753	105.9733	0.9194805	108.4181	0.8285714	89.66376	0.9987013	100.6389	0.9402598	110.4203	0.8818182	106.5686	0.9623377	96.7356	0.987013	115.6814	0.8883117	99.55888	0.974026
ERCC-00143	7510242	132.8508	0.8441558	127.9018	0.8454546	112.3743	0.9792208	153.4227	0.6571429	148.3057	0.7493507	120.2725	0.9298701	119.0153	0.9623377	140.9996	0.7402598	145.4696	0.7324675	143.5044	0.787013	123.2632	0.8805195	126.0781	0.9233766	114.692	0.864935	110.3597	0.8051948	121.5627	0.7805195	111.2726	0.874026	107.9868	0.8337662	122.5274	0.7324675	116.7946	0.7805195	108.0172	0.9025974	110.1162	0.9298701	107.1679	0.8987013	117.7635	0.8662338	108.0339	0.8688312
ERCC-00144	6060692	133.3516	0.8337662	143.4412	0.6298701	165.688	0.2272727	145.0653	0.7662337	167.8864	0.4103896	172.6308	0.1324675	157.3095	0.4961039	138.6844	0.7792208	158.6497	0.5168831	143.4307	0.787013	146.3294	0.5181818	134.4918	0.8311688	116.1717	0.8571429	116.4676	0.7350649	126.8329	0.7207792	105.9307	0.9220779	117.1003	0.7220779	109.7867	0.8766234	104.8306	0.8909091	122.0406	0.7558442	140.7221	0.6038961	113.3912	0.8194805	136.6278	0.6610389	114.6574	0.787013
ERCC-00145	2680349	107.501	0.9948052	124.7121	0.8857143	134.6963	0.7701299	139.6249	0.8207792	146.7643	0.7688312	121.2191	0.9181818	139.0298	0.787013	126.509	0.8909091	141.422	0.787013	118.1333	0.9818182	116.1279	0.9467533	134.9143	0.8272727	105.2604	0.9428571	102.3094	0.9025974	117.8735	0.8194805	103.4026	0.9480519	106.243	0.851948	109.4253	0.8831169	105.0845	0.8909091	110.036	0.8844156	105.8942	0.9675325	103.9484	0.9337662	100.1306	0.9883117	90.87879	0.9987013
ERCC-00147	4050220	135.8166	0.8194805	137.2611	0.7272727	115.6927	0.951948	152.8546	0.6649351	125.3476	0.9675325	111.3567	0.9792208	124.5748	0.9233766	126.3321	0.8922078	131.9995	0.8818182	142.2725	0.8012987	123.4051	0.8779221	129.5264	0.8948052	89.77976	0.9987013	99.96684	0.9246753	111.1622	0.8805195	105.0136	0.9337662	100.4049	0.9168831	112.0965	0.8467532	99.50973	0.9506493	96.88129	0.974026	105.7139	0.9688312	106.8094	0.9025974	121.0673	0.8376623	109.6436	0.848052
ERCC-00148	4890220	139.9196	0.7688312	139.8958	0.6909091	125.0148	0.8805195	135.0029	0.8584415	117.0628	0.9909091	111.6011	0.9779221	124.1158	0.9272727	124.7647	0.9103896	124.4589	0.9558442	119.8378	0.9779221	103.5055	0.9974026	139.6575	0.7701299	100.3283	0.9766234	97.59351	0.951948	118.7147	0.8090909	114.5234	0.848052	89.34142	0.9909091	94.34898	0.9909091	99.45075	0.9506493	107.5371	0.9051948	97.11208	0.9948052	105.5381	0.9168831	123.0688	0.8168831	98.889	0.9792208
ERCC-00150	7320692	126.1066	0.9038961	122.0628	0.9155844	108.948	0.9883117	124.6217	0.9558442	134.4989	0.912987	135.6004	0.7337663	141.1742	0.7597402	130.4567	0.8662338	121.0269	0.9727273	133.7458	0.8896104	131.5918	0.7844156	119.558	0.9675325	104.164	0.9506493	95.74235	0.9675325	121.0754	0.7844156	103.0229	0.9506493	106.2654	0.851948	107.9523	0.8922078	119.2978	0.7506493	128.9684	0.6571429	109.1085	0.9402598	109.2483	0.8779221	146.8136	0.5298702	128.0824	0.6
ERCC-00154	380170	155.8208	0.5168831	119.5178	0.9298701	122.1959	0.9051948	125.7847	0.9415584	136.6937	0.8831169	116.459	0.9623377	140.4391	0.7675325	128.8187	0.8805195	123.6287	0.9571428	132.9271	0.9012987	119.385	0.9246753	133.731	0.8441558	117.9512	0.8272727	109.6175	0.8142857	110.1247	0.8896104	112.6245	0.8597403	95.88969	0.9571428	113.0273	0.8376623	113.0015	0.812987	105.4311	0.9194805	125.2237	0.7831169	119.6177	0.7519481	112.8249	0.9220779	111.6271	0.8168831
ERCC-00156	2750053	115.8739	0.9597403	123.6178	0.8974026	121.2636	0.912987	131.205	0.9012987	125.5025	0.9662338	129.7249	0.8246753	123.6906	0.9324675	122.6623	0.9272727	142.7507	0.7714286	132.3372	0.9077922	116.9505	0.9376624	112.4128	0.987013	104.7739	0.9480519	116.1274	0.7415584	101.6722	0.9649351	95.98141	0.9909091	101.7243	0.9038961	111.3839	0.8558441	101.1285	0.9363636	118.8441	0.7922078	127.1776	0.761039	116.0575	0.787013	123.7361	0.812987	108.6579	0.864935
ERCC-00157	1660692	149.2097	0.6363636	177.7687	0.0987013	148.9405	0.5168831	192.5507	0.09740259	167.1365	0.4194805	149.2202	0.5012987	169.0332	0.2857143	156.7736	0.4558442	175.7669	0.2207792	154.9907	0.6233766	153.2393	0.3571429	147.0535	0.6532468	130.0591	0.7064935	115.0074	0.7571428	133.4272	0.651948	113.0227	0.8584415	135.7711	0.4181818	147.3288	0.3909091	113.9588	0.8051948	117.4525	0.8077922	126.6368	0.7662337	146.3317	0.3792208	131.0914	0.7324675	129.9123	0.5688311
ERCC-00158	6250202	112.7322	0.9792208	150.1343	0.5233766	123.2071	0.8974026	138.0466	0.8285714	155.3126	0.6415585	123.4072	0.9025974	145.9819	0.6961039	136.1076	0.8	151.0616	0.6493506	127.2647	0.9493507	102.1584	0.9987013	142.9415	0.7077922	97.86012	0.9909091	90.60223	0.9909091	97.839	0.9896104	102.6825	0.951948	105.2152	0.8714285	101.396	0.9506493	98.95995	0.9558442	102.5255	0.9441559	126.9165	0.7636364	107.382	0.8961039	115.7448	0.8883117	108.5427	0.864935
ERCC-00160	5550681	129.0008	0.8714285	129.5401	0.8207792	140.9533	0.687013	132.1235	0.887013	146.0441	0.7688312	125.0695	0.8805195	134.6651	0.8233766	122.2237	0.9324675	139.7243	0.8116883	136.0276	0.864935	116.6537	0.9441559	133.16	0.8545455	100.8425	0.9727273	122.9655	0.6545454	100.3507	0.974026	103.0619	0.9506493	98.71237	0.9363636	108.8878	0.8883117	96.93353	0.9623377	89.0647	0.9974026	106.7926	0.9610389	109.6668	0.8727273	115.0487	0.8909091	118.5173	0.7363636
ERCC-00162	5270161	127.7875	0.8805195	133.2552	0.7753247	123.9009	0.8922078	154.0299	0.6454545	135.726	0.8987013	131.2297	0.8012987	135.5535	0.8194805	117.7177	0.9688312	145.8866	0.7298701	128.5874	0.9415584	123.5489	0.8766234	130.8431	0.8818182	99.93733	0.9779221	108.1052	0.8272727	106.8914	0.9272727	112.7089	0.8597403	107.7323	0.8350649	104.3225	0.9324675	111.2703	0.8311688	113.4128	0.8467532	115.6533	0.8662338	98.28523	0.9779221	117.5632	0.8675325	114.715	0.787013
ERCC-00163	1440767	129.5333	0.8688312	148.9218	0.548052	153.4792	0.4272727	153.5231	0.6545454	161.9087	0.5038961	129.5594	0.8298701	142.9632	0.7324675	142.2069	0.7233766	159.9958	0.4844156	152.6325	0.6766234	144.2132	0.5675325	144.0673	0.6909091	139.4462	0.6155844	129.5626	0.5675325	114.6329	0.851948	112.4619	0.8636364	123.4963	0.6220779	136.9626	0.5493507	131.4741	0.5727273	104.5949	0.9285714	157.2381	0.3220779	128.4383	0.6467533	137.9165	0.6415585	123.7865	0.6675324
ERCC-00164	1820564	122.9292	0.9233766	134.9881	0.7519481	114.0082	0.9688312	158.057	0.561039	152.841	0.6792208	129.7606	0.8246753	121.1056	0.9532468	154.6022	0.4844156	126.9437	0.9376624	126.8529	0.951948	125.1403	0.8532467	141.1185	0.7337663	112.9565	0.8805195	111.4164	0.7948052	110.0373	0.8909091	117.5929	0.8168831	110.2564	0.8064935	112.3963	0.8467532	122.4394	0.7155844	117.3646	0.8077922	124.5042	0.787013	104.1733	0.9324675	152.9636	0.4220779	122.1717	0.6857143
ERCC-00165	4780255	132.8903	0.8441558	115.3332	0.9571428	145.5358	0.5961039	133.1886	0.8727273	128.4849	0.9545454	115.7659	0.9636363	122.5453	0.9415584	125.945	0.8974026	169.1629	0.3220779	165.8349	0.412987	126.1678	0.8441558	106.3013	0.9987013	110.0743	0.8987013	121.0786	0.6805195	113.7199	0.8571429	106.5174	0.912987	94.31772	0.9662338	107.0368	0.9038961	108.0392	0.8584415	92.78467	0.9909091	116.4654	0.8623376	95.79081	0.9909091	114.7931	0.8935065	101.8381	0.951948
