TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_A.BEAD_STDERR	5445316054_A.Avg_NBEADS	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_B.BEAD_STDERR	5445316054_B.Avg_NBEADS	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_C.BEAD_STDERR	5445316054_C.Avg_NBEADS	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_D.BEAD_STDERR	5445316054_D.Avg_NBEADS	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_E.BEAD_STDERR	5445316054_E.Avg_NBEADS	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_F.BEAD_STDERR	5445316054_F.Avg_NBEADS	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_G.BEAD_STDERR	5445316054_G.Avg_NBEADS	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_H.BEAD_STDERR	5445316054_H.Avg_NBEADS	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_I.BEAD_STDERR	5445316054_I.Avg_NBEADS	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_J.BEAD_STDERR	5445316054_J.Avg_NBEADS	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_K.BEAD_STDERR	5445316054_K.Avg_NBEADS	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5445316054_L.BEAD_STDERR	5445316054_L.Avg_NBEADS	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_A.BEAD_STDERR	5491021084_A.Avg_NBEADS	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_B.BEAD_STDERR	5491021084_B.Avg_NBEADS	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_C.BEAD_STDERR	5491021084_C.Avg_NBEADS	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_D.BEAD_STDERR	5491021084_D.Avg_NBEADS	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_E.BEAD_STDERR	5491021084_E.Avg_NBEADS	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_F.BEAD_STDERR	5491021084_F.Avg_NBEADS	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_G.BEAD_STDERR	5491021084_G.Avg_NBEADS	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_H.BEAD_STDERR	5491021084_H.Avg_NBEADS	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_I.BEAD_STDERR	5491021084_I.Avg_NBEADS	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_J.BEAD_STDERR	5491021084_J.Avg_NBEADS	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_K.BEAD_STDERR	5491021084_K.Avg_NBEADS	5491021084_L.AVG_Signal	5491021084_L.Detection Pval	5491021084_L.BEAD_STDERR	5491021084_L.Avg_NBEADS
NEGATIVE	3390546	175.8104	0.2155844	10.40742	31	170.9049	0.1441558	9.060125	26	158.7646	0.3519481	12.06322	19	174.1315	0.2701299	11.04723	21	170.4742	0.3649351	8.210393	28	174.219	0.1220779	13.32924	17	148.205	0.6753247	8.011548	24	139.0936	0.7753247	4.932634	17	167.1136	0.3545454	9.220703	23	189.5503	0.0987013	11.13805	19	147.1456	0.5	8.419432	17	174.6842	0.1974026	12.33249	19	156.5526	0.3532467	8.503422	22	163.5718	0.0948052	9.89627	26	150.4742	0.4324675	18.93836	18	180.4019	0.06883117	17.24239	22	151.5226	0.1766234	11.82579	21	186.4101	0.02597403	18.19258	16	171.756	0.05584415	11.55501	28	155.9083	0.212987	11.10259	18	159.4438	0.2857143	13.93449	14	143.7022	0.4168831	8.621285	20	156.0031	0.3857143	15.31243	18	159.941	0.112987	11.4056	21
NEGATIVE	3390632	125.5034	0.9077922	7.149739	27	120.5383	0.9233766	6.323498	18	121.8633	0.9103896	6.568161	24	123.9169	0.9636363	5.99468	20	133.4861	0.9233766	12.56874	11	124.3072	0.8896104	6.508787	20	153.5996	0.5753247	11.25061	19	118.457	0.9662338	3.924824	15	131.0435	0.8961039	6.954518	15	145.2515	0.7688312	8.801387	26	120.124	0.9194805	5.0875	23	106.2769	1	5.32922	19	111.102	0.8922078	6.261996	22	99.60009	0.9311689	4.926859	32	113.0696	0.8636364	5.848388	14	118.0501	0.8142857	5.300118	27	104.6031	0.8792208	4.908378	30	110.7847	0.8636364	6.474614	24	104.0278	0.9025974	7.02981	16	123.1868	0.7363636	6.582111	21	121.7192	0.812987	8.624857	23	109.0891	0.8857143	5.907639	22	127.8423	0.7753247	8.270224	17	104.3367	0.9246753	4.140713	28
NEGATIVE	3400253	111.5443	0.9844156	8.662934	15	127.4549	0.8532467	8.964521	25	112.8826	0.9779221	6.128252	19	136.783	0.8441558	9.34859	17	132.7984	0.9350649	9.507181	22	134.9086	0.7441558	6.204245	12	132.4026	0.848052	7.352483	31	143.2289	0.7090909	13.51211	18	149.3992	0.6727273	10.15536	22	129.2892	0.9350649	7.798298	24	135.2239	0.7324675	7.399775	23	122.2695	0.951948	7.916551	26	111.4066	0.8857143	7.984615	18	91.62978	0.9883117	3.873129	18	117.3496	0.8233766	5.375727	21	99.52808	0.9792208	4.163392	28	108.844	0.8246753	7.211362	25	108.5135	0.8896104	6.5727	19	107.402	0.8701299	6.903914	23	125.8989	0.6961039	10.12851	22	139.661	0.6220779	7.688474	27	124.0738	0.7064935	8.880789	17	136.2041	0.6649351	8.667622	23	122.2599	0.6857143	7.155648	31
NEGATIVE	3400414	225.3266	0.01168831	19.1525	21	174.775	0.1207792	14.35248	17	173.497	0.1116883	8.491755	30	153.1672	0.6623377	5.464305	15	181.0852	0.2	7.98597	28	165.7022	0.2103896	9.441474	23	182.8454	0.1051948	12.25741	21	174.0462	0.1792208	10.98008	16	203.9174	0.04545455	6.8326	12	179.8976	0.1909091	13.44073	15	186.2073	0.03376623	7.452224	19	180.0406	0.1428571	10.78412	23	187.9413	0.06363636	9.914099	28	146.5718	0.2727273	6.868538	31	185.6289	0.04025974	14.01398	18	179.3026	0.07532468	9.583383	17	120.2788	0.6649351	5.22212	13	187.6914	0.02467532	11.34749	21	174.3144	0.04415584	8.650476	29	149.1484	0.3181818	5.906055	19	155.4926	0.3532467	7.010236	23	197.292	0.009090909	20.1143	18	168.6895	0.1909091	7.483315	26	182.0706	0.02077922	14.90625	20
NEGATIVE	3400504	137.8335	0.8	9.389847	19	112.2213	0.9766234	5.639302	18	124.2655	0.8896104	8.875203	14	140.4977	0.8116883	8.513605	22	157.7149	0.5987013	9.635983	23	125.222	0.8779221	4.997566	23	145.5209	0.7038961	8.660074	25	134.7088	0.8155844	9.071794	17	125.0285	0.9493507	6.240551	25	152.9792	0.6688312	10.00366	20	132.1363	0.7766234	7.320861	24	120.3591	0.9623377	7.240472	19	102.4461	0.9610389	5.844196	22	104.9304	0.874026	2.96702	20	110.1804	0.8883117	6.086926	19	121.1523	0.7831169	6.640949	22	113.1353	0.7714286	7.036446	25	112.7455	0.8428571	7.686049	23	106.3619	0.8805195	4.077217	24	93.32533	0.9896104	4.285066	17	124.7562	0.787013	8.772363	18	114.1001	0.8142857	6.252204	27	90.39143	1	3.893954	12	101.5164	0.9532468	4.643065	32
NEGATIVE	3420138	125.0833	0.9103896	7.269392	18	118.7158	0.9337662	6.758206	27	126.3182	0.8714285	8.25306	30	132.3972	0.887013	6.223304	24	125.4167	0.9675325	6.038275	14	118.4939	0.9480519	5.927521	19	128.9641	0.887013	7.136425	32	121.8948	0.938961	5.350662	28	139.9047	0.8090909	7.715618	20	138.319	0.8428571	12.42582	14	114.4525	0.9597403	5.355033	23	124.3314	0.938961	7.41986	25	102.5349	0.9597403	6.196029	21	98.14475	0.9467533	5.033713	19	102.0972	0.9623377	4.185745	22	105.7562	0.9233766	8.430246	17	99.79313	0.9246753	5.830997	21	110.2268	0.8714285	6.807797	17	97.68859	0.9610389	3.361789	19	93.95835	0.987013	6.225098	14	117.1934	0.8558441	7.578122	27	101.0364	0.9558442	4.267556	30	123.2708	0.8168831	7.174746	26	99.11773	0.9766234	7.879679	13
NEGATIVE	3420538	136.8036	0.8103896	6.649848	27	129.2263	0.8246753	9.149632	21	147.4219	0.5649351	9.402806	31	127.2768	0.9298701	7.064899	17	131.4643	0.9402598	10.4498	14	145.7885	0.5675325	9.604598	29	129.8755	0.8779221	5.785619	24	140.2162	0.7532467	11.46682	18	143.4083	0.7571428	8.457704	17	155.3788	0.6168831	10.8988	22	128.7216	0.8168831	7.474152	27	140.9615	0.7376623	6.317841	34	118.3786	0.8181818	11.17357	14	110.2708	0.8064935	7.265177	17	122.5088	0.7597402	8.323031	23	119.788	0.7948052	8.704205	25	107.859	0.8350649	7.168357	17	116.303	0.7948052	7.519174	26	117.4964	0.7714286	6.356994	29	121.7613	0.7571428	8.865997	29	109.4642	0.9376624	5.113026	26	123.8326	0.7090909	9.012384	25	134.7898	0.687013	7.912262	32	98.18253	0.9844156	5.946577	14
NEGATIVE	3440161	162.39	0.4090909	7.196861	26	183.9616	0.07662338	12.61393	20	170.0885	0.1493506	13.70143	20	174.2345	0.2688312	11.66146	14	173.8559	0.3025974	14.84125	17	161.1799	0.2844156	9.215218	20	178.1573	0.151948	14.38701	18	171.7984	0.2090909	13.08346	16	225.062	0.01168831	20.41266	21	174.0464	0.2714286	8.5899	22	167.5782	0.1337662	9.894798	24	165.0358	0.3220779	11.52548	22	151.5096	0.4324675	13.94485	22	117.8143	0.7233766	6.895574	20	131.7807	0.6857143	4.364612	33	141.9204	0.5428572	8.755216	26	131.1528	0.4922078	7.120497	34	120.739	0.7532467	6.284793	19	147.8889	0.3220779	10.60532	18	116.0982	0.8233766	7.054615	22	156.7189	0.3285714	9.012838	25	119.8736	0.7493507	8.389884	22	162.9176	0.2688312	8.852548	33	141.506	0.3779221	6.046377	27
NEGATIVE	3450554	189.7705	0.09220779	14.39535	21	146.1625	0.5883117	9.769745	27	162.0558	0.2935065	11.16339	24	169.2841	0.3480519	16.23569	17	164.5819	0.4584416	13.94912	21	131.3935	0.7987013	6.846553	21	141.2017	0.7597402	5.291945	20	146.0235	0.6571429	9.391554	17	153.1272	0.6194805	8.246397	28	160.0321	0.5350649	9.524004	23	142.8405	0.5935065	7.55051	20	159.2165	0.4155844	9.433853	17	151.0637	0.4363636	14.3101	14	145.133	0.2935065	10.20358	25	148.9949	0.4571429	11.56907	23	151.0208	0.3961039	15.90709	17	110.6901	0.8051948	4.674387	27	143.6817	0.4467532	7.210579	14	121.5898	0.7311688	3.890187	21	131.7068	0.6103896	6.210699	22	159.9884	0.2779221	14.23211	22	126.242	0.6779221	6.222429	23	126.3384	0.7961039	6.998046	17	137.7643	0.4324675	10.37892	21
NEGATIVE	3460397	161.3069	0.4285714	11.38598	21	144.7719	0.6051948	8.615067	27	170.9143	0.1441558	9.973653	25	165.5324	0.4285714	7.80437	30	187.4069	0.1337662	15.76993	16	147.2108	0.5376623	9.814975	24	164.2818	0.3584416	11.04987	21	179.6697	0.1155844	10.53573	28	163.3608	0.4181818	6.867326	27	175.0694	0.2532468	14.75105	12	144.5275	0.5597402	7.372839	18	161.119	0.3805195	10.95446	13	163.5297	0.2623377	11.7815	25	133.0291	0.5064935	5.911937	35	152.2569	0.3922078	8.249446	22	137.0669	0.6155844	7.465034	26	144.3164	0.2701299	10.28702	30	150.7329	0.3324675	9.469202	27	153.8332	0.2428571	10.92648	19	151.3739	0.2766234	10.4125	17	157.034	0.3246753	9.018895	24	150.0814	0.312987	10.77514	19	157.8725	0.3558442	10.43007	29	136.2009	0.4649351	7.736605	21
NEGATIVE	3460561	121.1383	0.9337662	5.539946	15	117.0007	0.9467533	4.861015	21	127.4975	0.8558441	9.77105	20	118.8358	0.9831169	4.433466	24	170.5685	0.3597403	13.7135	25	126.3344	0.864935	8.185895	20	119.3184	0.9597403	8.682576	21	123.3385	0.925974	6.210576	14	141.8742	0.7831169	9.348435	20	131.1581	0.9233766	6.844604	12	132.8312	0.7662337	9.274472	18	149.6947	0.6168831	12.41118	19	128.6689	0.7272727	8.290228	22	98.34756	0.9441559	5.666107	25	110.0586	0.8909091	7.357671	19	92.37315	0.9974026	4.163736	9	104.0886	0.8831169	8.27304	17	98.04751	0.9727273	6.145933	20	90.84653	0.9896104	4.416825	12	101.1651	0.9506493	5.418361	23	102.109	0.987013	4.55991	28	114.1199	0.812987	8.278259	23	113.0512	0.9142857	6.911143	20	111.1224	0.825974	10.15837	13
NEGATIVE	3520064	140.1034	0.7675325	10.44641	17	124.1259	0.8922078	8.253998	18	121.9331	0.9090909	5.501684	21	145.6651	0.7597402	9.685072	25	139.0961	0.8597403	7.718564	22	127.5012	0.8558441	5.918467	24	133.0867	0.8389611	9.149595	29	136.3856	0.8	10.2866	20	140.1346	0.8025974	8.038162	15	131.7175	0.9168831	9.526936	24	122.962	0.8857143	7.743718	16	129.4444	0.8987013	10.78894	22	114.1137	0.8701299	6.214895	29	115.263	0.7532467	7.486353	20	119.2082	0.8012987	7.620917	18	113.0762	0.8584415	5.036489	21	122.1499	0.638961	7.821755	20	118.6494	0.7727273	7.925753	26	107.2703	0.8727273	7.977221	19	111.5327	0.8701299	6.553243	25	125.1408	0.7844156	6.308671	26	109.949	0.8675325	4.62997	22	112.8794	0.9207792	5.995466	21	106.6882	0.8922078	5.634042	23
NEGATIVE	3520403	181.8815	0.1467533	13.61933	21	164.4208	0.2363636	8.937732	17	147.2408	0.5714286	6.890394	18	163.0725	0.4779221	9.526855	19	162.1591	0.4987013	8.102713	22	202.0371	0.01558442	21.99553	22	152.1122	0.6012987	7.32883	17	163.6495	0.3246753	6.662816	24	230.69	0.009090909	17.8853	30	168.8986	0.3545454	10.81912	16	151.1577	0.4077922	9.71332	21	160.9679	0.3818182	7.977534	23	149.6915	0.4610389	7.922291	19	188.0743	0.01428571	17.05481	19	183.0493	0.04805195	13.02899	26	150.3743	0.4012987	6.854472	28	132.1225	0.4701299	7.123301	19	143.391	0.4493507	8.243534	20	165.2846	0.0987013	10.58635	18	128.2991	0.6701299	6.310599	22	158.0552	0.3103896	11.80913	27	152.9771	0.274026	7.87943	30	165.4384	0.2324675	7.072816	28	155.2718	0.1584416	6.413609	25
NEGATIVE	3520446	125.0186	0.9116883	4.255908	22	139.1894	0.7	9.154046	23	131.2243	0.8155844	6.846232	35	132.4552	0.8857143	5.606523	22	115.5475	0.9935065	4.296423	19	137.1943	0.7142857	6.48293	17	125.3092	0.9194805	7.005238	20	138.9355	0.7779221	7.272538	21	131.5167	0.887013	9.976375	13	142.1041	0.8038961	7.053406	29	130.0746	0.8	6.339915	26	123.5836	0.9454545	6.25895	36	113.0556	0.8805195	5.232678	32	102.4124	0.9	9.465984	13	102.3027	0.9610389	3.811197	21	109.8975	0.8857143	5.601162	33	110.8322	0.8	8.251679	20	105.632	0.9194805	6.306594	18	96.15407	0.9701298	4.111646	28	125.0507	0.7077922	7.819066	22	129.5117	0.7246753	7.432774	27	110.4333	0.864935	6.041337	19	118.7707	0.8571429	7.097495	24	105.5897	0.9064935	5.188922	29
NEGATIVE	3610025	155.8797	0.5168831	9.83816	20	162.1756	0.2766234	9.604667	19	163.888	0.2623377	8.424562	25	166.3164	0.4051948	8.037211	32	148.6689	0.7454545	9.227373	17	148.0143	0.5233766	9.729891	19	149.9233	0.6415585	8.959362	21	152.4117	0.5337662	9.47468	14	173.6271	0.2480519	11.97844	22	184.9355	0.1454545	12.22009	18	153.9625	0.3402597	10.93163	16	122.5027	0.9493507	4.410992	22	135.5368	0.6597403	6.845504	19	142.7886	0.3298701	8.751984	28	147.6996	0.4727273	8.989229	25	130.8212	0.6857143	7.87746	13	120.8869	0.6545454	5.738893	21	129.6181	0.651948	5.051056	32	132.9987	0.5636364	9.577244	21	125.9436	0.6948052	6.791399	20	139.5916	0.6233766	7.248164	27	136.4456	0.5324675	11.93328	15	184.0692	0.07142857	20.04508	20	142.932	0.3571429	6.306366	23
NEGATIVE	3610463	145.1283	0.6948052	6.92245	27	134.4952	0.761039	7.079475	19	141.6206	0.6753247	7.999229	19	170.7276	0.3194805	15.28849	20	145.4928	0.7779221	8.629875	23	135.2986	0.738961	5.487486	16	137.524	0.8064935	7.261498	20	140.9083	0.7428572	12.59738	21	141.3988	0.7883117	9.809413	18	149.6828	0.7142857	6.884354	23	125.8902	0.8467532	6.022085	24	175.3067	0.1896104	9.510242	27	116.3148	0.8545455	6.544033	26	127.3577	0.5974026	11.48866	14	98.84071	0.9857143	3.336758	23	131.4232	0.6779221	9.126036	30	135.521	0.4246753	9.213188	22	113.0951	0.8376623	5.095733	26	109.5218	0.8493506	7.848626	17	110.5336	0.8792208	4.492705	28	127.4227	0.7545455	6.913875	25	137.7347	0.5142857	11.27132	18	117.513	0.8688312	4.805697	16	136.9866	0.4441558	8.868692	31
NEGATIVE	3610711	179.6812	0.174026	13.08156	25	150.3591	0.5194805	11.14564	22	160.41	0.3207792	13.44459	13	191.4458	0.1012987	13.9308	22	135.5778	0.9025974	6.251208	16	150.18	0.4805195	11.6416	21	160.9363	0.4298701	12.90803	17	144.7222	0.6844156	7.492357	15	179.8794	0.1779221	15.6436	21	147.3897	0.7441558	10.0865	13	152.2776	0.3753247	13.43287	14	188.8761	0.07792208	20.51272	13	142.1348	0.574026	10.96109	23	130.4136	0.5519481	10.13241	19	148.2222	0.4662338	15.66571	15	145.6459	0.4844156	7.655953	17	119.8331	0.674026	6.930701	20	149.7669	0.3480519	9.596803	24	122.2113	0.7194805	8.36485	20	128.409	0.6675324	10.41455	17	152.5988	0.4103896	12.90291	21	145.5575	0.3883117	9.025888	10	130.9232	0.7337663	9.669397	17	145.1808	0.3181818	9.806262	14
NEGATIVE	3610754	184.3102	0.1324675	12.19953	15	225.4858	0.006493506	27.34645	10	166.0741	0.2194805	16.4719	12	172.5678	0.2909091	17.494	12	189.1184	0.1233766	19.12474	8	182.4902	0.05584415	8.128576	17	243.2402	0.001298701	21.04247	21	166.5609	0.287013	9.567203	17	209.8742	0.02987013	15.43943	14	282.8255	0.001298701	36.35344	10	180.8413	0.05194805	12.83344	16	217.982	0.01298701	23.90825	13	236.3442	0.002597403	23.17292	19	162.4179	0.1012987	15.91207	18	171.2029	0.1363636	13.09863	18	196.3088	0.01688312	24.8118	13	201.9726	0.002597403	18.98523	14	148.2602	0.374026	8.032162	12	172.5741	0.05454545	14.14565	9	187.1208	0.01948052	3.999132	10	197.6668	0.01168831	18.63375	20	218.7044	0.001298701	18.08653	10	193.7891	0.02467532	9.758872	14	171.9936	0.04545455	14.67244	16
NEGATIVE	3710379	172.2568	0.2532468	10.8603	34	157.8944	0.3675325	10.12175	25	144.9497	0.6142857	3.870276	26	143.7918	0.7818182	7.738077	22	147.4846	0.761039	5.975131	27	149.1352	0.5051948	9.471063	19	152.6846	0.5948052	10.03621	24	180.4177	0.112987	12.85247	24	172.5767	0.2623377	9.669082	16	150.7231	0.6974026	6.821644	23	138.6003	0.6766234	8.978954	19	177.9622	0.1571429	13.36985	22	147.1242	0.5064935	12.14217	17	131.254	0.5363637	6.270763	21	135.0986	0.6376624	7.584745	20	144.3155	0.5064935	11.32143	19	124.275	0.6116883	7.691693	22	159.1803	0.2103896	11.23554	23	140.5153	0.4441558	8.515615	22	117.8672	0.8025974	7.052243	20	121.8354	0.8116883	7.33993	11	127.4281	0.6623377	6.631112	27	155.6134	0.3961039	12.07097	16	144.115	0.3402597	8.57101	18
NEGATIVE	3710615	130.5382	0.8636364	8.493025	21	131.3141	0.8	7.456931	27	125.5127	0.8792208	7.733195	24	139.4537	0.8233766	6.4787	18	149.237	0.7363636	8.029747	23	136.5359	0.7207792	9.32572	23	133.4349	0.8324676	7.955681	28	144.1207	0.6948052	13.9986	13	131.3189	0.8922078	8.087708	27	180.1784	0.187013	13.95556	29	135.3246	0.7311688	8.332456	32	136.6633	0.8090909	8.050421	31	116.8903	0.8467532	5.65968	29	96.14324	0.9662338	4.542577	21	97.42204	0.9909091	4.645688	14	97.44119	0.9883117	3.818592	23	98.73194	0.9363636	3.816286	26	98.85278	0.9675325	4.31466	23	99.34832	0.9532468	3.939345	28	100.533	0.9558442	2.782938	37	118.6788	0.8402597	7.070201	32	98.39178	0.9779221	5.086128	23	116.6604	0.8766234	6.694933	25	103.3236	0.9363636	6.245879	16
NEGATIVE	3710687	189.8569	0.09090909	18.97404	19	159.3065	0.3246753	10.4285	23	158.3388	0.3597403	8.512779	21	187.0994	0.1272727	16.34199	13	190.8262	0.1142857	13.5078	18	160.7056	0.2961039	12.21644	16	160.1013	0.4415585	10.75592	17	156.1326	0.4649351	12.75666	14	157.1222	0.5376623	7.979572	16	160.1273	0.5311688	7.813021	18	143.7019	0.5779221	7.546705	19	151.4978	0.5844156	5.30823	20	193.0387	0.04805195	15.94107	26	168.2456	0.06493507	14.01507	19	168.6966	0.1636364	14.53065	18	172.511	0.1103896	9.839872	27	154.5909	0.1506494	9.892378	26	174.9114	0.07792208	8.401775	27	189.201	0.01298701	13.91078	23	179.3342	0.03766234	11.01931	21	213.8601	0.006493506	16.7527	19	154.4312	0.2480519	9.751126	21	144.5309	0.5493507	8.308829	17	151.828	0.1987013	9.371381	15
NEGATIVE	3780427	154.597	0.5454546	10.00626	15	142.5779	0.6428571	8.162754	23	144.4169	0.6207792	7.878575	23	164.0493	0.4662338	7.366672	22	176.7886	0.2493507	13.8669	20	150.1081	0.4831169	13.59374	10	167.5809	0.3090909	11.5181	16	158.902	0.3987013	12.53641	20	145.2923	0.7363636	6.892897	13	159.1703	0.5428572	9.329477	23	143.0061	0.587013	9.852797	16	172.9995	0.2194805	19.99398	11	153.908	0.387013	12.06753	19	153.2799	0.1831169	19.44331	13	137.9967	0.6025974	10.66667	17	140.533	0.5662338	11.18517	17	143.2578	0.287013	11.37757	17	127.0691	0.6792208	7.231171	18	137.0635	0.5051948	11.43192	15	128.4332	0.6662338	10.58637	16	159.9238	0.2792208	15.32617	16	118.5446	0.7649351	6.576572	16	121.074	0.8376623	10.026	11	109.6484	0.848052	6.85036	12
NEGATIVE	3780634	134.8697	0.8246753	6.76485	22	144.2361	0.6116883	9.825709	24	135.1822	0.7649351	4.446075	22	165.2942	0.4324675	11.24513	30	134.4403	0.9142857	5.891411	24	132.956	0.7675325	4.32698	28	156.1181	0.525974	9.810982	28	144.7898	0.6805195	9.320413	34	138.9606	0.8233766	8.036215	27	164.8789	0.4376623	8.360559	22	151.8221	0.3909091	8.279754	18	152.8656	0.5597402	8.978272	21	130.3923	0.7051948	7.701303	25	102.9902	0.8948052	4.555583	19	132.5544	0.6753247	7.979046	28	123.8565	0.7571428	7.111455	24	95.77991	0.9584416	6.206975	13	123.592	0.7194805	7.785789	20	109.8479	0.8467532	4.396451	28	100.4593	0.9571428	3.906749	26	112.1919	0.9142857	6.164068	12	122.8909	0.7181818	6.037531	21	139.5773	0.6116883	11.31247	24	106.608	0.8935065	5.118377	23
NEGATIVE	3780653	140.1902	0.7662337	10.30754	21	114.6463	0.9688312	5.261469	18	136.0123	0.7467533	8.543036	18	156.8048	0.5818182	12.13551	21	135.7014	0.9	5.786015	27	152.3985	0.438961	7.638264	26	153.6991	0.5714286	9.124224	32	139.4891	0.761039	5.956304	38	148.5011	0.6844156	10.7065	25	142.3372	0.8	7.711724	18	152.5233	0.3701299	10.94856	26	147.1862	0.6532468	7.431623	32	117.8252	0.8363636	5.893691	30	132.8489	0.5116883	9.190344	21	126.1063	0.7350649	6.438815	18	121.9569	0.7727273	5.534304	30	110.9774	0.7961039	6.656164	20	120.6257	0.7545455	7.127942	26	126.38	0.6545454	5.416778	38	113.0598	0.8558441	4.394662	23	114.5086	0.8792208	4.721041	26	122.3361	0.7272727	7.213151	29	150.1036	0.4688312	11.25477	20	114.365	0.7922078	5.253793	27
NEGATIVE	3800192	166.8559	0.3324675	9.386285	19	162.8259	0.2675325	10.64977	26	173.4107	0.112987	9.127366	31	172.2265	0.2974026	8.743488	24	159.0835	0.5675325	9.702632	21	157.1787	0.3727273	7.626226	26	202.4221	0.03116883	14.83711	28	149.7974	0.5857143	4.158926	25	148.2051	0.6922078	6.471821	22	188.3721	0.1077922	14.66579	17	164.0299	0.1636364	10.23545	18	159.0994	0.4207792	9.583804	22	205.7274	0.02337662	16.93656	23	160.774	0.112987	8.734946	30	171.2114	0.1337662	11.00352	21	160.4026	0.261039	11.86099	23	189.0571	0.007792208	17.79088	26	178.4759	0.04545455	14.73939	24	153.5646	0.2506494	7.359043	36	162.2621	0.1545455	5.615952	23	164.6191	0.2246753	10.05537	25	182.1917	0.02857143	14.20521	24	165.2361	0.2376623	8.932823	29	175.2152	0.03506494	13.80257	29
NEGATIVE	3800626	126.4863	0.9	6.819183	30	135.8515	0.7454545	9.392136	23	133.824	0.7805195	8.948726	28	169.4369	0.3441558	10.86079	31	139.3891	0.851948	9.29287	16	133.5454	0.7623377	8.996958	18	139.4126	0.7792208	7.912499	19	117.7173	0.9701298	4.08495	24	155.4919	0.5714286	10.3321	27	135.0474	0.8779221	7.669523	29	145.2307	0.5506493	11.86055	21	148.5416	0.638961	8.235891	31	108.0472	0.9142857	7.146634	25	89.90668	0.9948052	3.987895	22	107.6921	0.912987	6.616794	21	98.61207	0.9831169	2.849333	35	98.73389	0.9350649	5.574134	25	106.3701	0.912987	4.700669	34	95.41244	0.9753247	4.553162	23	115.8316	0.8272727	7.366849	21	118.8044	0.8389611	6.925211	27	109.1867	0.8805195	5.778687	25	114.6606	0.8961039	8.247293	16	109.8482	0.8467532	6.916607	19
NEGATIVE	3800746	170.2978	0.2818182	10.3872	24	161.2614	0.2974026	12.20925	26	135.7239	0.7545455	6.062472	18	146.3036	0.7493507	5.899761	30	156.8494	0.6155844	8.448826	27	162.4685	0.2519481	8.083472	28	153.5289	0.5792208	12.87243	18	143.7068	0.7025974	8.525554	22	145.9755	0.7298701	8.340757	21	164.5906	0.4428571	7.15059	25	116.8207	0.9415584	5.057103	19	156.6474	0.4727273	9.907859	26	159.8896	0.3103896	17.80857	19	125.5117	0.6194805	9.272442	28	156.5607	0.3155844	10.9078	34	133.2173	0.6610389	8.932006	21	117.2741	0.7194805	8.25965	25	140.451	0.4987013	8.179528	32	106.1759	0.8844156	5.233535	29	130.372	0.6363636	5.353009	23	125.5337	0.7805195	5.455758	28	126.0943	0.6818182	7.26186	24	143.1145	0.5805195	8.372909	29	116.7165	0.7571428	4.340539	27
NEGATIVE	3830338	126.8951	0.8935065	9.20297	18	122.8261	0.9064935	7.133373	18	131.1555	0.8181818	7.426795	14	146.7994	0.7415584	9.765993	26	135.9143	0.8974026	8.653609	20	129.5996	0.8285714	6.714886	22	130.0709	0.874026	4.012557	28	126.0623	0.8961039	7.270948	19	138.3412	0.8298701	8.972948	18	139.3501	0.8350649	10.00789	25	132.8769	0.7623377	8.707366	26	150.3501	0.6012987	9.179302	28	115.4886	0.8597403	9.365114	18	121.5779	0.6766234	8.446058	22	115.1962	0.8428571	8.166072	18	123.5133	0.7623377	6.850905	23	125.1514	0.6	10.47223	24	117.9334	0.7792208	6.189001	28	118.4836	0.7597402	6.595601	28	114.2806	0.8415585	4.9176	26	140.9516	0.5987013	11.75676	22	121.7438	0.7337663	7.237613	34	120.3461	0.848052	6.832489	18	111.4167	0.8233766	4.498884	28
